92754,2014-5-25,2015-1-10,nor,P2,MGC,william.dun,grace.wei,RESO,FIXE,Services,Router,TopCat,9.4.0.0.,QDLab_Dev,,9-4-0,28082,ALU Lab - AT&T USP,6400,Yes,BackportApproved,New,None,1-5364636,None,R9.4 DEV T-Bon:RHEL patch update
92755,2014-5-26,2014-5-30,cri,P1,ATC,neb,tracy.a.wang,RESO,DUPL,LayerMgmt,CLAM,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,9.4 co-host ATCA smoke:ADCM could not synchronize with its partner
92756,2014-5-26,2014-5-27,nor,P1,ATC,shengkai1,vianne.guo,RESO,DUPL,LayerMgmt,SLAM,TopCat,9.3.0.1.,QDLab_SQA,,9-3-0,,,,None,NotReviewed,New,None,,None,"R9.3 Sanity: FID17013, DSCP value is changed in hpc-sys and IP header of SIP2SIP"
92758,2014-5-27,2014-7-23,nor,P3,ATC,team-energy@list.alcatel-lucent.com,julie.a.wang,RESO,FIXE,Signaling,GCC,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,17221,None,NotReviewed,New,None,,None,9.4: FID 17221.0 - MGC-8 Support for Opus Codec
92759,2014-5-28,2014-6-25,nor,P2,MGC,tim.yan,harel.a.sun,RESO,FIXE,IOT,7510,TopCat,9.3.0.1.,QDLab_SQA,GW1_00260497,9-3-0,,,,None,NotReviewed,New,None,,None,CAS trunk is OOS after 7510 upgrade
92761,2014-5-28,2014-8-20,nor,P2,VCP,tfliu,minwang,RESO,FIXE,ThirdParty,LCP-ATCA,TopCat,9.3.0.1.,QDLab_SQA,CP10.0,9-4-0,,,,None,NotReviewed,New,None,,None,"QD SYSTEM SQA VCP 9.3: VMM-HI forget to config VLAN tag 661 on 6125XLG IC2, whic"
92762,2014-5-28,2014-11-24,nor,P2,VCP,Ran_Ran.Cheng,minwang,RESO,FIXE,Platform,IP Networking/Relay,TopCat,9.3.0.1.,QDLab_SQA,,9-3-0,27958,System Test,88888,Yes,BackportApproved,New,None,,None,QD SYSTEM SQA VCP 9.3: some VM will lost heartbeat to gateway if powering off 61
92763,2014-5-28,2014-7-8,nor,P2,ATC,shengkai1,vianne.guo,RESO,FIXE,LayerMgmt,SLAM,TopCat,9.3.0.1.,QDLab_SQA,Fixed&Verified,NotTriaged,,,17013,No,NotReviewed,New,None,,None,R9.3 Sanity: DSCP value of RTP packet marked by 7510 is different from the one s
92770,2014-5-29,2014-11-6,nor,P2,ATC,ted.zhou,serena.a.zheng,RESO,FIXE,Signaling,GCC,TopCat,9.2.0.3.,QDLab_Sust,,NotTriaged,27890,System Test,6400,Yes,NotApplicable,New,None,,None,Sust 9.2.0.3: ccs core dump when making ACC call
92771,2014-5-30,2014-9-24,nor,P2,MGC,Team-Mars,cindy.zhao,RESO,FIXE,LayerMgmt,CLAM,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,17296,No,NotReviewed,New,None,,None,5060 MGC-8 Stream control Transmission Protocol(SCTP) Timers ROM
92772,2014-5-30,2015-12-15,nor,P2,Non,algp-matrix@list.alcatel-lucent.com,Yan_Sarah.Sun,RESO,FIXE,Signaling,GCC,TopCat,2-0-0-10,QDLab_SQA,,9-4-0,,,17293,None,NotReviewed,New,None,,None,17293 CTC - Support Reason header in SIP-I 183
92773,2014-5-30,2014-9-4,nor,P2,BTS,kyoung1,zhang.daniel,CLOS,FIXE,Billing,BTS,TopCat,9.3.0.0.,QDLab_NLT,,Documentation,27885,Alcatel-Lucent,7000,None,NotReviewed,New,None,,None,T-BON 9.3: 255-400-404R9.3.0.0.41 change
92775,2014-6-2,2015-1-11,nor,P2,ATC,sarah.huang,julie.a.wang,RESO,FIXE,Signaling,GCC,TopCat,9.4.0.0.,NALab_Dev,fixed,9-3-0,,,7000,Yes,BackportDenied,New,None,,None,CCS core dump when release ACC call from ingress within 1 second
92776,2014-6-3,2014-6-23,nor,P2,VCP,tiger.liu,shanny.tan,VERI,FIXE,ThirdParty,LCP-ATCA,TopCat,9.3.0.1.,QDLab_SQA,platform7567/943470,9-3-0,,,,None,NotReviewed,New,None,,None,QD SYSTEM SQA VCP 9.3: FI with 6 pair ADCM would fail for VCP platform
92778,2014-6-4,2014-8-19,nor,P2,MGC,seek-tao@list.alcatel-lucent.com,dxie,RESO,FIXE,Services,Router,TopCat,9.4.0.0.,Customer,,9-4-0,,,16889,None,NotReviewed,Req,None,,None,QD DEV: FID16889.0 development
92780,2014-6-4,2015-12-15,nor,P2,ATC,team-blade@list.alcatel-lucent.com,yangg,RESO,FIXE,Signaling,GCC,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,16465,None,NotReviewed,New,None,,None,FID 16465 development
92782,2014-6-5,2015-1-6,nor,P4,MGC,seal-labs@list.alcatel-lucent.com,connie.chen,RESO,FIXE,Signaling,GCC,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,16970,None,NotReviewed,New,None,,None,FID16970.0 PRA CCBS support on MGC-8
92783,2014-6-5,2015-12-16,nor,P2,ATC,David.Zhang1,serena.a.zheng,RESO,DUPL,LayerMgmt,SLAM,TopCat,9.2.0.3.,QDLab_Sust,,9-4-0,27900,System Test,6300,No,NotApplicable,New,None,,None,"Sust 9.2.0.3: init-reg-services was denied with ""SLAM - Provisioning failed for"
92785,2014-6-6,2015-3-27,maj,P2,ATC,nnaik,darl,RESO,FIXE,Platform,EMF,TopCat,9.1.0.1.,Customer,fixed,9-3-0,27892,Comcast Corporation,6400,Yes,BackportApproved,New,None,1-5156731,None,"There was a GR failover from Manassas to Chelmsford,and the Manassas MGC-8 reboo"
92786,2014-6-6,2014-8-6,nor,P3,MGC,denburg,denburg,RESO,FIXE,LayerMgmt,DB-MySQL,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,88888,No,NotReviewed,New,None,,None,PRFL-INSAP SSFTMOUT code should allow 1-20
92787,2014-6-8,2014-6-18,nor,P2,ATC,julie.a.wang,julie.a.wang,RESO,FIXE,LayerMgmt,SLAM,TopCat,9.3.0.2.,NALab_Dev,Fixed,9-3-0,,,16237,No,NotReviewed,New,None,,None,9.3.0.2: Need to consider new version TB_VER_9203 in mapBillServ
92788,2014-6-9,2014-9-3,maj,P1,MGC,TeamJustDoIt@exchange.lucent.com,tony.a.tian,RESO,INVA,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,QD System SQA HUG: ccs core dump during GR failover after SU
92789,2014-6-10,2014-7-6,nor,P2,VCP,Judy.m.fan,shanny.tan,RESO,FIXE,Signaling,Sigtran,TopCat,9.3.0.2.,QDLab_SQA,Fixed,9-3-0,,,17022,No,NotApplicable,New,None,,None,QD SYSTEM SQA VCP 9.3: signaling capture doesn't work on VCP.
92790,2014-6-10,2014-11-27,nor,P2,ATC,algp-matrix@list.alcatel-lucent.com,Judy.m.fan,RESO,FIXE,Signaling,Sigtran,TopCat,9.4.0.0.,QDLab_Dev,,9-4-0,,,17295,None,NotReviewed,New,None,,None,FID 17295.0 - Sprint MGC-8 SLS Distribution (Load Balancing) and Rotation
92791,2014-6-11,2014-10-10,nor,P2,MGC,sarah.huang,tony.a.tian,RESO,FIXE,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,Fixed&Verified,9-3-0,,,16692,No,NotReviewed,New,None,,None,QD System SQA: Miss npid parameter in outgoing INVITE ISUP2SIP LNP call
92792,2014-6-11,2014-6-12,nor,P1,ATC,Ran_Ran.Cheng,tracy.a.wang,RESO,FIXE,TL1 Agent,,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,88888,No,NotReviewed,New,None,,None,9.4 co-host ATCA smoke:RTRV-atCA-EQPT/EQPTSTATE ----- DENIED!
92793,2014-6-11,2014-8-22,nor,P2,MGC,seek-tao@list.alcatel-lucent.com,dxie,RESO,FIXE,Signaling,SIP,TopCat,9.4.0.0.,Customer,,9-4-0,,,15682,None,NotReviewed,New,None,,None,QD DEV: FID 15682.0 development
92794,2014-6-11,2014-8-20,nor,P2,ATC,tfliu,nnaik@alcatel-lcent.com,RESO,FIXE,ThirdParty,LCP-ATCA,TopCat,9.1.0.4.,Customer,platform7600/932304,9-1-0,27907,AT&T USP (UVP),,None,NotReviewed,New,None,1-5155416,None,"FRU procedure on ACCM-3 failed at SIM0049 Waiting for the reset, No route to hos"
92796,2014-6-11,2014-6-18,nor,P2,VCP,sterling.liu,vianne.guo,RESO,INVA,Platform,SP Database,TopCat,9.3.0.1.,QDLab_SQA,,9-3-0,,,,No,NotReviewed,New,None,,None,R9.3 VCP Sanity: Most TL1 commands are denied after set date on CP card.
92797,2014-6-12,2015-3-2,nor,P2,VCP,emma.ma,emma.ma,RESO,FIXE,Signaling,GCC,TopCat,9.3.0.1.,NALab_Dev,,9-2-0,27957,System Test,33333,Yes,BackportApproved,New,None,,None,"9.3.0.2 VCP RT: SIP2ISUP inter-mg inter-ccs call, ingress side has a mode of REC"
92798,2014-6-12,2014-8-4,nor,P2,VCP,Herry.Wang,tracy.a.wang,CLOS,FIXE,LayerMgmt,CLAM,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,7000,No,NotReviewed,New,None,,None,R9.4 VCP RT:: SD CSs are not in ACT/STBYH state
92799,2014-6-12,2014-6-17,nor,P2,Non,tfliu,y.sheng,RESO,FIXE,ThirdParty,LCP-ATCA,TopCat,2-0-0-10,NALab_Dev,,9-3-0,,,,None,NotReviewed,New,None,,None,Trace IMR 942549
92800,2014-6-13,2014-6-13,nor,P2,MGC,nnaik,michael.jackson,RESO,DUPL,Signaling,BICC,TopCat,8.1.0.16,Customer,,NotTriaged,27911,Windstream Communications,,None,NotReviewed,New,None,1-5191394,None,IOM-7 CPU-C CCS terminated
92801,2014-6-14,2014-6-15,nor,P1,Non,ALGPScrumTeams@exchange.lucent.com,bruce.b.zhang,RESO,DUPL,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,,NotTriaged,,,,None,NotReviewed,New,None,,None,R9.302 GA: ccs core dump is generated on IN call in PTA sequence run
92802,2014-6-14,2014-12-1,nor,P2,Non,Alex_Qd.Liu,bruce.b.zhang,RESO,FIXE,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,Fixed&Verified,9-2-0,28148,ALU-lab,7000,Yes,BackportApproved,New,None,,None,R9.302 GA: ccs core dump is generated on IN call in PTA sequence run
92803,2014-6-15,2014-7-6,nor,P2,MGC,bruce.jiang,bruce.jiang,VERI,FIXE,Signaling,SIP,TopCat,2-0-0-10,QDLab_Dev,Fixed,9-3-0,27919,System Test,17028,Yes,NotApplicable,Cod,None,,None,"A error log printed, due to sipa RURI parse error."
92804,2014-6-16,2014-9-11,nor,P2,ATC,Alex_Qd.Liu,vianne.guo,RESO,FIXE,Signaling,SIP,TopCat,9.3.0.2.,QDLab_SQA,Fixed&Verified,NotTriaged,,,16901,No,NotReviewed,New,None,,None,"R9.3.0.2 Sanity: Upon receiving 302 Moved temporarily, MGC send it to ingress pa"
92805,2014-6-16,2014-6-18,nor,P2,MGC,sarah.huang,ywang,RESO,DUPL,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,,9-3-0,,,,None,NotReviewed,New,None,,None,QD System SQA: Miss npid parameter in outgoing INVITE for SIP2SIP IS41 call
92806,2014-6-16,2015-12-15,nor,P2,MGC,xulingxiao,xulingxiao,RESO,FIXE,Services,Router,TopCat,9.4.0.0.,QDLab_Dev,,9-4-0,,,17257,None,NotReviewed,New,None,,None,SCRUM DEV R94: FID 17257.0 - Support Percentage Based MG List Distribution
92807,2014-6-16,2014-6-18,nor,P2,Non,wbu,bruce.b.zhang,VERI,DUPL,Signaling,SIP,TopCat,9.3.0.2.,QDLab_SQA,,9-3-0,,,,None,NotReviewed,New,None,,None,R9.302 GA: Outgoing Invite did not contain NPDI aferter enum query on SIPT2SIP c
92808,2014-6-16,2014-6-18,maj,P2,ATC,connie.chen,Erin.Zhang,RESO,DUPL,Signaling,GCC,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,Call failure for 3xx reroute call with SIPT TG as 3xx TG
92809,2014-6-17,2015-1-6,maj,P2,MGC,denburg,ywang,RESO,FIXE,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,Fixed&Verified,NotTriaged,27962,SQA-Dev,13979,Yes,BackportApproved,New,None,,None,QD System SQA: Core dump was found for CRBT call
92810,2014-6-17,2015-1-12,nor,P2,Non,tfliu,y.sheng,RESO,FIXE,ThirdParty,LCP-ATCA,TopCat,9.4.0.0.,NALab_Dev,R29.14.31,9-3-0,,,,None,NotReviewed,New,None,,None,Trace LCP IMR943513
92811,2014-6-18,2014-9-9,nor,P2,VCP,Ran_Ran.Cheng,minwang,RESO,FIXE,Platform,EMF,TopCat,9.3.0.2.,QDLab_SQA,,9-3-0,,,88888,Yes,BackportDenied,New,None,,None,QD SYSTEM SQA VCP 9.3: Need to remove floating IP on SIGB and SIGD for SD
92812,2014-6-18,2015-5-13,nor,P2,MGC,dxie,serena.a.zheng,RESO,FIXE,Signaling,GCC,TopCat,9.3.0.0.,QDLab_Sust,Fixed,9-3-0,27924,System Test,15319,Yes,BackportApproved,New,None,1-5478632,None,Sust 9.3.0.0: Ring back tone could not stop
92813,2014-6-18,2014-7-17,nor,P2,MGC,David.Zhang1,serena.a.zheng,RESO,WONT,LayerMgmt,SLAM,TopCat,9.2.0.3.,QDLab_Sust,,9-4-0,27925,System Test,,No,NotReviewed,New,None,,None,Sust 9.2.0.3: TL1 was enabled during HUG if all AXCM cards were editted to new
92814,2014-6-19,2014-10-29,nor,P1,ATC,dxie,Aleda.Pang,RESO,FIXE,Billing,BTS,TopCat,9.3.0.2.,QDLab_SQA,Fixed,9-2-0,27934,System Test,6300,Yes,BackportApproved,New,None,,None,"930GAsanity:FID16797, no billing record generate"
92815,2014-6-19,2014-7-8,nor,P2,MGC,dongli,dongli,RESO,INVA,Signaling,GCC,TopCat,bld9.1.0,NALab_Dev,,NotTriaged,,,,None,NotReviewed,New,None,,None,Test
92816,2014-6-19,2014-7-21,nor,P2,Non,hanven.gu,hanven.gu,RESO,FIXE,Signaling,Interworking,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,88888,Yes,NotApplicable,New,None,,None,KW issues
92817,2014-6-19,2014-6-25,maj,P2,MGC,tfliu,tony.a.tian,RESO,HW-R,Hardware,,TopCat,9.3.0.2.,QDLab_SQA,HWA,9-3-0,,,,None,NotReviewed,New,None,,None,QD System SQA HUG: OAM1 can not login during rollback
92818,2014-6-19,2015-9-11,nor,P3,MGC,Judy.m.fan,craig.hicks,RESO,FIXE,Signaling,Sigtran,TopCat,9.4.0.0.,Customer,Fixed,9-1-0-4,27918,AT&T USP (UVP),6410,No,NotReviewed,New,None,1-5195612,None,From the Customer:USP CVOIP - Region 2 ITN Lab and Field - MGC-8 for CNAM requir
92819,2014-6-19,2015-3-10,nor,P3,ATC,team-energy@list.alcatel-lucent.com,julie.a.wang,RESO,FIXE,Services,Router,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,17051,None,NotReviewed,New,None,,None,9.4: FID 17051.0 - SPRINT: ENUM Enhancements for Optional Resource Record
92820,2014-6-19,2014-6-19,nor,P1,ATC,xulingxiao,Colin.Cui,RESO,DUPL,TL1 Agent,,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,,None,NotReviewed,New,None,,None,9.4 co-host ATCA smoke: tl1agent crashed after ent-list-mg
92821,2014-6-19,2015-12-15,nor,P2,Non,yuqinzhang,helenji,RESO,FIXE,Signaling,GCC,TopCat,2-0-0-10,NALab_Dev,Fixed.,9-3-0,,,15068,Yes,NotApplicable,New,None,,None,"R9.3 F15068 regression: SIP2ISUP call, a=inactive in 183 is missed when INVITE h"
92822,2014-6-19,2014-6-20,nor,P2,ATC,ALGPScrumTeams@exchange.lucent.com,helenji,RESO,DUPL,Signaling,GCC,TopCat,,NALab_Dev,,9-3-0,,,,None,NotReviewed,New,None,,None,"R9.3 regression: SIP2BICC call, outgoing termination could not be set to sendrec"
92823,2014-6-20,2014-8-6,nor,P2,MGC,reicer.zhang,ywang,NEW,,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,QD System SQA: ACC function does not work for inter-ccs sip2isup call with ipv6
92824,2014-6-20,2014-7-22,nor,P2,MGC,jfan,ttguo,RESO,FIXE,Signaling,GCC,TopCat,9.0.1.8.,QDLab_Sust,,NotTriaged,27898,Chung Hwa Telecom International Branch,6400,Yes,NotApplicable,New,None,1-5154914,None,SUST 9.0.1.8.0.2 - Release indicator in Module 616 should be 3 (internal release
92825,2014-6-21,2014-8-10,nor,P2,ATC,qd-pta-sqa@LIST.ALCATEL-LUCENT.COM,David.Zhang1,RESO,WONT,InternalTools,TestHarness,TopCat,9.4.0.0.,NALab_Dev,,NotTriaged,,,,None,NotReviewed,New,None,,None,"When reload vm via PTA, some procedures is not done successfully"
92826,2014-6-22,2014-10-10,nor,P2,ATC,tfliu,minwang,RESO,FIXE,ThirdParty,LCP-ATCA,TopCat,9.3.0.2.,QDLab_SQA,IMR 943750,9-3-0,,,,None,NotReviewed,New,None,,None,QD SYSTEM SQA ATCA 9.3: ODBC client aborts/cores when trying to connect to serv
92827,2014-6-23,2014-6-23,maj,P1,MGC,scrum-passion@list.alcatel-lucent.com,tony.a.tian,RESO,INVA,Security,,TopCat,9.3.0.2.,QDLab_SQA,,9-3-0,,,7000,None,NotReviewed,New,None,,None,QD System SQ: SNMP user lost after init-server on VCP lab
92828,2014-6-23,2014-12-16,nor,P2,TOO,qd-pta-sqa@LIST.ALCATEL-LUCENT.COM,zity.zhang,NEW,,InternalTools,TestAutomation,TopCat,PTA 5.0,QDLab_SQA,,Automation,,,,None,NotReviewed,New,None,,None,PTA 5.0: PTA can't recognize quote for DNS name pre-configured before automation
92829,2014-6-24,2014-7-2,nor,P2,ATC,wbu,julie.a.wang,RESO,FIXE,Signaling,GCC,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,88888,No,NotReviewed,New,None,,None,9.4: CCS core dump for multi-media call
92830,2014-6-24,2014-6-24,nor,P1,ATC,preethg,Colin.Cui,RESO,DUPL,LayerMgmt,SLAM,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,,None,NotReviewed,New,None,,None,9.4 co-host ATCA smoke: all processes crashed after reload to 9.4.0.0.0.177
92831,2014-6-24,2016-3-17,nor,P2,ATC,nie,nie,RESO,FIXE,Signaling,SIP,TopCat,9.0.1.0.,Customer,,NotTriaged,27927,"Asia Pacific Telecom Co., Ltd.",88888,Yes,BackportApproved,Uni,None,1-5202959,None,"APT: After MGC8 upgrade from R9.0.1.6.SP1 to R9.0.1.7, there is DNS fail alarm f"
92833,2014-6-24,2014-6-27,nor,P1,ATC,yuqinzhang,Aleda.Pang,VERI,FIXE,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,Fixed.,9-3-0,,,16901,No,NotReviewed,New,None,,None,"930 sanity:FID15703, QoR case, 4xx not trigger after IN continue end"
92834,2014-6-25,2014-7-21,nor,P3,MGC,sarah.huang,ywang,RESO,DUPL,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,,9-3-0,,,,None,NotReviewed,New,None,,None,QD System SQA: SIP2SIPT38 call failed if ACC was hit.
92835,2014-6-25,2014-6-25,nor,P2,Non,timyan,julie.a.wang,RESO,DUPL,IOT,7510,TopCat,9.4.0.0.,NALab_Dev,GW1_00260497,NotTriaged,,,,None,NotReviewed,New,None,,None,QD SQA 9.4:GW1_00260497: 7510 replies 500 error when playing ANNC
92836,2014-6-25,2014-8-4,nor,P1,Non,r.feng,bruce.b.zhang,CLOS,FIXE,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,Fixed&Verified,9-4-0,,,16901,None,NotReviewed,New,None,,None,R9.302 GA: ccs core dump is generated in IN call when do ACCM failover
92837,2014-6-25,2014-7-2,nor,P1,ATC,Alex_Qd.Liu,Erin.Zhang,RESO,DUPL,Services,Router,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,Router failure when making calls from low version to high version
92838,2014-6-25,2014-11-13,nor,P2,MGC,yuqinzhang,ywang,RESO,FIXE,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,Fixed.,9-3-0,28134,System Test,14941,Yes,BackportApproved,New,None,,None,QD System SQA: T38 does not work for inter-MG scenario
92839,2014-6-26,2014-11-25,nor,P2,MGC,yuqinzhang,ywang,RESO,FIXE,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,Fixed.,9-2-0,28135,System Test,14341,Yes,BackportApproved,New,None,,None,QD System SQA: IPV4 was still used for T38 TCP call even if IPV6 version was se
92840,2014-6-26,2014-7-21,nor,P3,MGC,sarah.huang,ywang,RESO,WORK,Signaling,GCC,TopCat,9.3.0.2.,QDLab_SQA,,9-3-0,,,,None,NotReviewed,New,None,,None,QD System SQA: ACC function should not be applied to T38 TCP call.
92841,2014-6-30,2014-7-29,cri,P1,VCP,sterling.liu,Yanan.Wang,RESO,INVA,Platform,EMF,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,Main/9.4 VCP smoke: CS card is in abnormal status
92842,2014-6-30,2014-7-1,nor,P2,ATC,ted.zhou,serena.a.zheng,RESO,DUPL,Signaling,GCC,TopCat,8.2.1.13,QDLab_Sust,,NotTriaged,27946,System Test,,None,NotReviewed,New,None,,None,Sust 8.2.1.13: There is behavoir change for SIP to ISDN-ISDN SIP call when HUG
92843,2014-6-30,2014-8-28,nor,P2,Non,Ran_Ran.Cheng,Ran_Ran.Cheng,RESO,FIXE,Platform,EMF,TopCat,2-0-0-10,QDLab_Dev,,NotTriaged,27959,System Test,33333,Yes,NotApplicable,New,None,,None,"If all the SD,CS and standby CP cards got fault, active CP will become fault als"
92844,2014-7-1,2014-8-28,enh,P4,MGC,zhi_cai.liu,steven.jiang,RESO,FIXE,ALGP Update Tool,,TopCat,9.3.0.2.,Customer,fixed,9-3-0,27949,ALU-lab,88888,Yes,NotApplicable,New,None,,None,IMSNLT IMR 943912 opened during ICS13.1 integration testing regarding ?ICS07 S
92845,2014-7-2,2014-7-2,nor,P2,ATC,wbu,Yanan.Wang,RESO,DUPL,Signaling,GCC,TopCat,9.4.0.0.,QDLab_SQA,,NotTriaged,,,,None,NotReviewed,New,None,,None,"PTA SQA 9.4 feature interaction test: FID 16118, ccs core dump results in ADCM"
92846,2014-7-6,2014-12-16,nor,P2,TOO,Wallace.ZHANG,Aleda.Pang,NEW,,InternalTools,TestAutomation,TopCat,PTA 5.0,NALab_Dev,,Automation,,,,None,NotReviewed,New,None,,None,PTA5.0: Need to add ipv6 sigc and sigc for BBB
92847,2014-7-6,2014-7-30,nor,P2,ATC,kavon.ma,Yanan.Wang,RESO,WONT,Signaling,GCC,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,"SQA PTA 9.4: FID14234, for UK ISUP to ITU1992 call, the “Application Transport"
92848,2014-7-7,2014-11-17,nor,P2,Non,seal-labs@list.alcatel-lucent.com,Yanan.Wang,VERI,FIXE,Signaling,GCC,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,16970,No,NotReviewed,New,None,,None,"SQA PTA 9.4: FID14234, for SIP to UK ISUP call, IAM message was not trigged out"
92849,2014-7-7,2014-8-4,nor,P2,ATC,ted.zhou,ted.zhou,RESO,FIXE,Services,Router,TopCat,9.3.0.1.,QDLab_NLT,,NotTriaged,27954,Alcatel-Lucent,6400,No,NotReviewed,New,None,,None,SUST 9.3.0.1: test-trans shows the incorrect NAI for CGPN
92850,2014-7-7,2014-7-14,nor,P2,ATC,wbu,Aleda.Pang,RESO,INVA,Signaling,SIP,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,"9.4 CI sanity:FID16897, fed sip to sip call, select ccs mistakely"
92851,2014-7-7,2014-7-8,cri,P1,ATC,preethg,tracy.a.wang,RESO,DUPL,LayerMgmt,SLAM,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,9.4 co-host ATCA smoke: all processes crashed after reload to 9.4.0.0.0.196
92852,2014-7-9,2014-7-29,nor,P2,ATC,preethg,Wallace.ZHANG,RESO,FIXE,Signaling,GCC,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,14480,No,NotReviewed,Sys,None,,None,R9.4 RT: 14480 SIPSRVRMAP selection using TG to select MGW does not work
92853,2014-7-9,2016-2-25,nor,P2,BTS,zhang.daniel,zhang.daniel,RESO,FIXE,Billing,BTS,TopCat,9.1.0.5.,Customer,fixed,9-2-0,27923,Comcast,6400,Yes,NotApplicable,New,None,1-5195633,None,T-BON 9.1: The TOTU field in records of per MGC roll up in TRSUM report is not c
92855,2014-7-10,2014-7-30,nor,P2,MGC,ming.jin,fely.liu,RESO,INVA,Signaling,GCC,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,PTA SQA 9.4 CI FID15068: MGC8 fails to trigger UPDATE for SIPT reroute to ISUP i
92856,2014-7-10,2014-9-11,nor,P2,ATC,Joe.Kott,hohmann,RESO,FIXE,Signaling,MEGAA,TopCat,9.1.0.1.,Customer,,9-3-0,27660,Comcast,5120,Unknown,NotApplicable,New,None,1-5031091,None,911 CAS trunks will not come up. Need L3 analysis to debug issue. Joe Kott curre
92857,2014-7-10,2015-12-15,nor,P2,MGC,garyjin,krt,RESO,FIXE,Signaling,SIP,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,14234,None,NotReviewed,New,None,,None,FID: 14234.0 SIP replication not supported for SUBSCRIBE CCBS Scenarios
92858,2014-7-10,2014-11-27,nor,P2,ATC,algp-matrix@list.alcatel-lucent.com,xiaowei.a.yan,RESO,FIXE,ThirdParty,Trillium,TopCat,9.4.0.0.,QDLab_Dev,,9-4-0,,,17239,None,NotReviewed,New,None,,None,FID 17239.0: Memory leak debug enhancement
92859,2014-7-10,2014-7-13,nor,P2,MGC,Ran_Ran.Cheng,tony.a.tian,RESO,INVA,Platform,SNMP,TopCat,9.3.0.2.,QDLab_SQA,,9-3-0,,,6410,None,NotReviewed,New,None,,None,QD System SQA COM PWT: MGC8 keeps sending unexpected authentication failure mess
92860,2014-7-11,2014-7-14,nor,P2,MGC,garyjin,fely.liu,RESO,WONT,Signaling,MEGAA,TopCat,9.4.0.0.,QDLab_SQA,,9-4-0,,,,None,NotReviewed,New,None,,None,PTA SQA 9.4 CI MEGACO: Temination sequence in MODIFY message is inverse in R9.4
92861,2014-7-11,2014-9-16,nor,P2,Non,preethg,preethg,RESO,FIXE,Signaling,SIP,TopCat,9.4.0.0.,NALab_Dev,,9-3-0,28014,ALU-France-Lab,7000,No,NotReviewed,New,None,,None,Trunk reselection does not work when call goes through SFED
92862,2014-7-11,2014-7-13,nor,P1,VCP,Ran_Ran.Cheng,Yanan.Wang,RESO,INVA,Platform,EMF,TopCat,9.4.0.0.,NALab_Dev,,9-4-0,,,,None,NotReviewed,New,None,,None,PTA VCP Smoke: TL1 command ENT-MGC-MGASSOC was denied
92863,2014-7-13,2014-7-14,nor,P2,ATC,TeamJustDoIt@exchange.lucent.com,Fang_Lei.Zhao,RESO,DUPL,Signaling,GCC,TopCat,9.4.0.0.,QDLab_SQA,,NotTriaged,,,,None,NotReviewed,New,None,,None,R9.4 RT: INAP scp no response call behavior change in 9.4
